osm_id,nazov,nazov_norm,okres,kraj,typ,lon,lat
26037661,Čukalovce,cukalovce,Snina,Prešovský,hamlet,22.167217,49.103163
26037662,Paňa,pana,Nitra,Nitriansky,village,18.233333,48.233333
26037663,Hodejov,hodejov,Rimavská Sobota,Banskobystrický,village,19.987391,48.300024
26037664,Trenč,trenc,Lučenec,Banskobystrický,village,19.57873,48.224608
26037665,Kuraľany,kuralany,Levice,Nitriansky,village,18.55,47.983333
26037666,Čelkova Lehota,celkova lehota,Považská Bystrica,Trenčiansky,hamlet,18.533333,49.016667
26037667,Ludanice,ludanice,Topoľčany,Nitriansky,village,18.120379,48.501468
26037668,Zemplínske Hradište,zemplinske hradiste,Trebišov,Košický,village,21.733333,48.583333
26037669,Boleráz,boleraz,Trnava,Trnavský,village,17.492736,48.464531
26037670,Kováčová,kovacova,Rožňava,Košický,hamlet,20.7,48.633333
26037671,Moravany,moravany,Michalovce,Košický,village,21.783333,48.733333
26037672,Sečovská Polianka,secovska polianka,Vranov nad Topľou,Prešovský,village,21.680046,48.783727
26037673,Dobroč,dobroc,Brezno,Banskobystrický,village,19.69826,48.73229
26037674,Stará Lesná,stara lesna,Kežmarok,Prešovský,village,20.305464,49.135771
26037675,Košúty,kosuty,Galanta,Trnavský,village,17.656969,48.171511
26037676,Tovarníky,tovarniky,Topoľčany,Nitriansky,village,18.150093,48.568184
26037677,Dolná Súča,dolna suca,Trenčín,Trenčiansky,village,18.033094,48.95799
26037678,Kolta,kolta,Nové Zámky,Nitriansky,village,18.413843,48.017633
26037679,Blatná Polianka,blatna polianka,Sobrance,Košický,hamlet,22.1,48.683333
26037680,Hrhov,hrhov,Rožňava,Košický,village,20.75,48.6
26037681,Repište,repiste,Žiar nad Hronom,Banskobystrický,village,18.85,48.516667
26037682,Oľšavce,olsavce,Bardejov,Prešovský,hamlet,21.383333,49.2
26037683,Rajecké Teplice,rajecke teplice,Žilina,Žilinský,village,18.680939,49.129267
26037684,Telince,telince,Nitra,Nitriansky,village,18.368738,48.231931
26037685,Železná Breznica,zelezna breznica,Zvolen,Banskobystrický,village,19.012421,48.616246
26037686,Kuková,kukova,Svidník,Prešovský,village,21.456282,49.109889
26037687,Širkovce,sirkovce,Rimavská Sobota,Banskobystrický,village,20.085252,48.290914
26037688,Bánov,banov,Nové Zámky,Nitriansky,village,18.191323,48.048624
26037689,Bojničky,bojnicky,Hlohovec,Trnavský,village,17.799799,48.395727
26037690,Modrovka,modrovka,Nové Mesto nad Váhom,Trenčiansky,village,17.882281,48.649201
26037691,Petkovce,petkovce,Vranov nad Topľou,Prešovský,hamlet,21.6,49.016667
26037692,Žitavce,zitavce,Nitra,Nitriansky,village,18.3,48.2
26037693,Slovenský Grob,slovensky grob,Pezinok,Bratislavský,village,17.284339,48.255
26037694,Vasiľov,vasilov,Námestovo,Žilinský,village,19.390826,49.345998
26037695,Borovce,borovce,Piešťany,Trnavský,village,17.75,48.583333
26037696,Gbely,gbely,Skalica,Trnavský,town,17.133333,48.716667
26037697,Remetské Hámre,remetske hamre,Sobrance,Košický,village,22.183333,48.85
26037698,Veľká Čierna,velka cierna,Považská Bystrica,Trenčiansky,village,18.583333,49.083333
26037699,Podhorie,podhorie,Žilina,Žilinský,village,18.643704,49.172511
26037700,Ľubeľa,lubela,Liptovský Mikuláš,Žilinský,village,19.483333,49.05
26037701,Povrazník,povraznik,Banská Bystrica,Banskobystrický,hamlet,19.364504,48.716299
26037702,Horné Srnie,horne srnie,Trenčín,Trenčiansky,village,18.1,48.983333
26037703,Svätá Mária,svata maria,Trebišov,Košický,village,21.833333,48.45
26037704,Kaluža,kaluza,Michalovce,Košický,village,22,48.816667
26037705,Horné Zahorany,horne zahorany,Rimavská Sobota,Banskobystrický,hamlet,20.011291,48.46111
26037706,Vysoká,vysoka,Sabinov,Prešovský,hamlet,20.883333,49.133333
26037707,Opatovce nad Nitrou,opatovce nad nitrou,Prievidza,Trenčiansky,village,18.570538,48.765376
26037708,Višňové,visnove,Revúca,Banskobystrický,hamlet,20.183677,48.516751
26037709,Dolné Lovčice,dolne lovcice,Trnava,Trnavský,village,17.676151,48.366401
26037710,Margecany,margecany,Gelnica,Košický,village,21.012272,48.893544
26037711,Lackov,lackov,Krupina,Banskobystrický,hamlet,19.187731,48.32076
26037712,Makov,makov,Čadca,Žilinský,village,18.474741,49.369084
26037713,Bretejovce,bretejovce,Prešov,Prešovský,village,21.29711,48.826987
26037714,Nižná Jedľová,nizna jedlova,Svidník,Prešovský,hamlet,21.566667,49.333333
26037715,Točnica,tocnica,Lučenec,Banskobystrický,village,19.640594,48.412497
26037716,Bačkovík,backovik,Košice - okolie,Košický,village,21.432139,48.783379
26037717,Pohranice,pohranice,Nitra,Nitriansky,village,18.183333,48.333333
26037718,Malá Domaša,mala domasa,Vranov nad Topľou,Prešovský,village,21.710411,48.970607
26037719,Beharovce,beharovce,Levoča,Prešovský,hamlet,20.816667,49
26037720,Jurová,jurova,Dunajská Streda,Trnavský,village,17.516667,47.933333
26037721,Tajov,tajov,Banská Bystrica,Banskobystrický,village,19.067769,48.746938
26037723,Egreš,egres,Trebišov,Košický,village,21.608646,48.614298
26037724,Selce,selce,Banská Bystrica,Banskobystrický,village,19.200351,48.766999
26037725,Prosiek,prosiek,Liptovský Mikuláš,Žilinský,hamlet,19.5,49.15
26037726,Rešov,resov,Bardejov,Prešovský,village,21.333333,49.233333
26037727,Turany nad Ondavou,turany nad ondavou,Stropkov,Prešovský,village,21.666667,49.1
26037729,Vyšné Remety,vysne remety,Sobrance,Košický,village,22.166667,48.833333
26037730,Hrabovec,hrabovec,Bardejov,Prešovský,village,21.383333,49.266667
26037731,Rovné,rovne,Svidník,Prešovský,village,21.533333,49.283333
26037732,Radobica,radobica,Prievidza,Trenčiansky,village,18.5,48.583333
26037733,Kyjatice,kyjatice,Rimavská Sobota,Banskobystrický,hamlet,20.011682,48.530556
26037734,Slizké,slizke,Rimavská Sobota,Banskobystrický,hamlet,20.088057,48.517123
26037735,Bartošovce,bartosovce,Bardejov,Prešovský,village,21.283333,49.2
26037736,Dúbrava,dubrava,Levoča,Prešovský,village,20.849898,48.995497
26037737,Nižný Komárnik,nizny komarnik,Svidník,Prešovský,hamlet,21.7,49.383333
26037738,Holčíkovce,holcikovce,Vranov nad Topľou,Prešovský,village,21.726541,49.015827
26037739,Dubovica,dubovica,Sabinov,Prešovský,village,20.966667,49.133333
26037740,Radnovce,radnovce,Rimavská Sobota,Banskobystrický,village,20.205172,48.342803
26037741,Jaklovce,jaklovce,Gelnica,Košický,village,20.995106,48.873225
26037742,Chmeľovec,chmelovec,Prešov,Prešovský,village,21.366667,49.083333
26037743,Lomnička,lomnicka,Stará Ľubovňa,Prešovský,village,20.566667,49.25
26037744,Horná Krupá,horna krupa,Trnava,Trnavský,village,17.533333,48.516667
26037745,Ruská Nová Ves,ruska nova ves,Prešov,Prešovský,village,21.324523,48.977095
26037746,Hubina,hubina,Piešťany,Trnavský,village,17.886407,48.618016
26037747,Vojčice,vojcice,Trebišov,Košický,village,21.716288,48.677047
26037748,Hrišovce,hrisovce,Gelnica,Košický,village,20.916667,48.95
26037749,Klčov,klcov,Levoča,Prešovský,village,20.670621,49.002168
26037750,Brezovička,brezovicka,Sabinov,Prešovský,village,20.85,49.133333
26037751,Tomášovce,tomasovce,Rimavská Sobota,Banskobystrický,village,20.153039,48.392814
26037753,Spišské Tomášovce,spisske tomasovce,Spišská Nová Ves,Košický,village,20.472724,48.961038
26037754,Ostrá Lúka,ostra luka,Zvolen,Banskobystrický,village,19.053238,48.54617
26037755,Mičakovce,micakovce,Svidník,Prešovský,hamlet,21.516667,49.083333
26037756,Ortuťová,ortutova,Bardejov,Prešovský,hamlet,21.45,49.3
26037757,Kuchyňa,kuchyna,Malacky,Bratislavský,village,17.15852,48.405751
26037758,Vyšné nad Hronom,vysne nad hronom,Levice,Nitriansky,hamlet,18.583333,48.166667
26037760,Chotča,chotca,Stropkov,Prešovský,village,21.683333,49.233333
26037761,Modrany,modrany,Komárno,Nitriansky,village,18.351153,47.816831
26037762,Dolné Dubové,dolne dubove,Trnava,Trnavský,village,17.607649,48.490531
26037763,Ladomirov,ladomirov,Snina,Prešovský,village,22.306253,48.926068
26037764,Brehov,brehov,Trebišov,Košický,village,21.816667,48.483333
26037765,Nováčany,novacany,Košice - okolie,Košický,village,21.072076,48.689579
26037766,Zbudza,zbudza,Michalovce,Košický,village,21.9,48.816667
26037767,Liptovská Anna,liptovska anna,Liptovský Mikuláš,Žilinský,hamlet,19.466667,49.15
26037768,Závada,zavada,Humenné,Prešovský,hamlet,21.783221,49.18339
26037769,Plavnica,plavnica,Stará Ľubovňa,Prešovský,village,20.772951,49.270356
26037770,Havaj,havaj,Stropkov,Prešovský,village,21.784463,49.255347
26037771,Ružomberok,ruzomberok,Ružomberok,Žilinský,town,19.302965,49.08187
26037772,Nižný Klátov,nizny klatov,Košice - okolie,Košický,village,21.141377,48.729969
26037773,Zalaba,zalaba,Levice,Nitriansky,hamlet,18.7,47.966667
26037774,Dobrá Niva,dobra niva,Zvolen,Banskobystrický,village,19.101794,48.473486
26037775,Vaľkovňa,valkovna,Brezno,Banskobystrický,village,20.067237,48.834351
26037776,Ľubovec,lubovec,Prešov,Prešovský,village,21.173821,48.91351
26037777,Jánovce,janovce,Galanta,Trnavský,village,17.532413,48.177885
26037778,Ladzany,ladzany,Krupina,Banskobystrický,village,18.9041,48.267047
26037779,Pribiš,pribis,Dolný Kubín,Žilinský,village,19.4,49.216667
26037780,Svätoplukovo,svatoplukovo,Nitra,Nitriansky,village,18.05,48.233333
26037781,Lodno,lodno,Kysucké Nové Mesto,Žilinský,village,18.883333,49.333333
26037782,Sedmerovec,sedmerovec,Ilava,Trenčiansky,village,18.166667,49.016667
26037783,Pukanec,pukanec,Levice,Nitriansky,village,18.720879,48.350081
26037784,Slovenské Kľačany,slovenske klacany,Veľký Krtíš,Banskobystrický,hamlet,19.449315,48.264517
26037785,Bobrovček,bobrovcek,Liptovský Mikuláš,Žilinský,village,19.6,49.15
26037786,Chudá Lehota,chuda lehota,Bánovce nad Bebravou,Trenčiansky,village,18.198307,48.646756
26037787,Mašková,maskova,Lučenec,Banskobystrický,village,19.564169,48.33337
26037788,Závod,zavod,Malacky,Bratislavský,village,17.034025,48.543128
26037789,Geča,geca,Košice - okolie,Košický,village,21.308756,48.626984
26037790,Hendrichovce,hendrichovce,Prešov,Prešovský,village,20.997681,49.021631
26037791,Víťaz,vitaz,Prešov,Prešovský,village,20.952445,48.970199
26037792,Bajč,bajc,Komárno,Nitriansky,village,18.20814,47.923548
26037793,Drienovo,drienovo,Krupina,Banskobystrický,hamlet,19.06223,48.23159
26037795,Komárov,komarov,Bardejov,Prešovský,village,21.35,49.266667
26037796,Lipová,lipova,Bardejov,Prešovský,village,21.479465,49.248768
26037797,Oravský Podzámok,oravsky podzamok,Dolný Kubín,Žilinský,village,19.357114,49.261134
26037798,Janovík,janovik,Prešov,Prešovský,village,21.285065,48.836322
26037799,Hosťová,hostova,Nitra,Nitriansky,village,18.216667,48.333333
26037800,Šiba,siba,Bardejov,Prešovský,village,21.233333,49.233333
26037801,Budimír,budimir,Košice - okolie,Košický,village,21.303489,48.800277
26037802,Bzenica,bzenica,Žiar nad Hronom,Banskobystrický,village,18.741535,48.529403
26037803,Stará Bystrica,stara bystrica,Čadca,Žilinský,village,18.937619,49.346165
26037804,Vajkovce,vajkovce,Košice - okolie,Košický,village,21.322383,48.783028
26037805,Milpoš,milpos,Sabinov,Prešovský,village,21.016807,49.183438
26037806,Teplička,teplicka,Spišská Nová Ves,Košický,village,20.586092,48.909502
26037807,Veľké Straciny,velke straciny,Veľký Krtíš,Banskobystrický,hamlet,19.395438,48.196864
26037808,Podhoroď,podhorod,Sobrance,Košický,village,22.297545,48.816602
26037809,Kokošovce,kokosovce,Prešov,Prešovský,village,21.333333,48.95
26037810,Rozhanovce,rozhanovce,Košice - okolie,Košický,village,21.344284,48.750798
26037811,Hlboké,hlboke,Senica,Trnavský,village,17.406826,48.659468
26037812,Žakarovce,zakarovce,Gelnica,Košický,village,20.926613,48.877971
26037813,Rudinka,rudinka,Kysucké Nové Mesto,Žilinský,village,18.75,49.266667
26037814,Nižná Voľa,nizna vola,Bardejov,Prešovský,village,21.366667,49.216667
26037815,Andrejová,andrejova,Bardejov,Prešovský,village,21.35,49.333333
26037816,Pobedim,pobedim,Nové Mesto nad Váhom,Trenčiansky,village,17.8,48.65
26037817,Sklené Teplice,sklene teplice,Žiar nad Hronom,Banskobystrický,village,18.866667,48.533333
26037818,Malé Lednice,male lednice,Považská Bystrica,Trenčiansky,village,18.567831,49.065755
26037819,Pravotice,pravotice,Bánovce nad Bebravou,Trenčiansky,village,18.298095,48.678024
26037820,Omastiná,omastina,Bánovce nad Bebravou,Trenčiansky,hamlet,18.383333,48.783333
26037821,Kamenica nad Hronom,kamenica nad hronom,Nové Zámky,Nitriansky,village,18.725503,47.831308
26037822,Jasenovo,jasenovo,Turčianske Teplice,Žilinský,hamlet,18.725203,48.87941
26037823,Ruská Kajňa,ruska kajna,Humenné,Prešovský,hamlet,21.833333,49.116667
26037824,Lednické Rovne,lednicke rovne,Púchov,Trenčiansky,village,18.283333,49.066667
26037825,Krajné,krajne,Myjava,Trenčiansky,village,17.68716,48.700576
26037826,Štiavnik,stiavnik,Bytča,Žilinský,village,18.462837,49.248799
26037827,Dolné Zahorany,dolne zahorany,Rimavská Sobota,Banskobystrický,village,19.90097,48.350836
26037828,Hutka,hutka,Svidník,Prešovský,hamlet,21.433333,49.383333
26037829,Šuja,suja,Žilina,Žilinský,village,18.633333,49.066667
26037830,Kružná,kruzna,Rožňava,Košický,village,20.466667,48.633333
26037831,Široké,siroke,Prešov,Prešovský,village,20.939056,48.997462
26037832,Liptovské Beharovce,liptovske beharovce,Liptovský Mikuláš,Žilinský,hamlet,19.583333,49.133333
26037833,Párnica,parnica,Dolný Kubín,Žilinský,village,19.199573,49.194946
26037834,Veľaty,velaty,Trebišov,Košický,village,21.66425,48.523898
26037835,Detvianska Huta,detvianska huta,Detva,Banskobystrický,village,19.591613,48.570417
26037836,Sklené,sklene,Turčianske Teplice,Žilinský,village,18.833333,48.783333
26037837,Vyšná Hutka,vysna hutka,Košice - okolie,Košický,village,21.354298,48.676525
26037838,Kašov,kasov,Trebišov,Košický,village,21.75,48.483333
26037839,Most pri Bratislave,most pri bratislave,Senec,Bratislavský,village,17.268859,48.139812
26037840,Zlatníky,zlatniky,Bánovce nad Bebravou,Trenčiansky,village,18.122542,48.711147
26037841,Matysová,matysova,Stará Ľubovňa,Prešovský,hamlet,20.766503,49.315195
26037842,Dolný Ohaj,dolny ohaj,Nové Zámky,Nitriansky,village,18.252347,48.08008
26037843,Kociha,kociha,Rimavská Sobota,Banskobystrický,village,19.944559,48.47896
26037844,Prituľany,pritulany,Humenné,Prešovský,hamlet,21.783333,49.133333
26037845,Brezolupy,brezolupy,Bánovce nad Bebravou,Trenčiansky,village,18.301481,48.701117
26037846,Málinec,malinec,Poltár,Banskobystrický,village,19.680811,48.497309
26037847,Kľúčovec,klucovec,Dunajská Streda,Trnavský,village,17.717163,47.794208
26037848,Liptovský Mikuláš,liptovsky mikulas,Liptovský Mikuláš,Žilinský,town,19.616667,49.083333
26037849,Ivanka pri Nitre,ivanka pri nitre,Nitra,Nitriansky,village,18.116667,48.233333
26037850,Porúbka,porubka,Bardejov,Prešovský,village,21.43287,49.201205
26037851,Hanigovce,hanigovce,Sabinov,Prešovský,hamlet,21.016667,49.183233
26037852,Budmerice,budmerice,Pezinok,Bratislavský,village,17.405103,48.360397
26037853,Slanská Huta,slanska huta,Košice - okolie,Košický,village,21.46472,48.598815
26037854,Bellova Ves,bellova ves,Dunajská Streda,Trnavský,hamlet,17.508937,48.08632
26037855,Mlynky,mlynky,Spišská Nová Ves,Košický,village,20.428936,48.851835
26037856,Dobroslava,dobroslava,Svidník,Prešovský,hamlet,21.616667,49.366667
26037857,Zemianska Olča,zemianska olca,Komárno,Nitriansky,village,17.872647,47.805845
26037858,Mýtna,mytna,Lučenec,Banskobystrický,village,19.552571,48.467096
26037859,Kobylnice,kobylnice,Svidník,Prešovský,hamlet,21.55,49.1
26037860,Veľké Chyndice,velke chyndice,Nitra,Nitriansky,village,18.286413,48.290944
26037861,Pinciná,pincina,Lučenec,Banskobystrický,village,19.760008,48.359178
26037863,Krasňany,krasnany,Žilina,Žilinský,village,18.888404,49.213471
26037865,Nitrianske Hrnčiarovce,nitrianske hrnciarovce,Nitra,Nitriansky,village,18.133333,48.333333
26037866,Trsťany,trstany,Košice - okolie,Košický,village,21.40606,48.758781
26037867,Červenica,cervenica,Sabinov,Prešovský,village,21.033333,49.133333
26037868,Horné Mýto,horne myto,Dunajská Streda,Trnavský,village,17.75118,48.011029
26037869,Sútor,sutor,Rimavská Sobota,Banskobystrický,village,20.123002,48.350631
26037870,Boliarov,boliarov,Košice - okolie,Košický,village,21.430334,48.803105
26037871,Trpín,trpin,Krupina,Banskobystrický,hamlet,19.13756,48.2966
26037872,Gruzovce,gruzovce,Humenné,Prešovský,hamlet,21.866667,48.983333
26037873,Banská Bystrica,banska bystrica,Banská Bystrica,Banskobystrický,city,19.156869,48.738539
26037874,Španie Pole,spanie pole,Rimavská Sobota,Banskobystrický,hamlet,20.128524,48.521476
26037875,Bešeňová,besenova,Ružomberok,Žilinský,village,19.446007,49.09981
26037876,Sasinkovo,sasinkovo,Hlohovec,Trnavský,village,17.851212,48.370557
26037877,Strelníky,strelniky,Banská Bystrica,Banskobystrický,village,19.394396,48.721553
26037878,Nevidzany,nevidzany,Zlaté Moravce,Nitriansky,village,18.376338,48.289433
26037879,Čierna Lehota,cierna lehota,Rožňava,Košický,hamlet,20.25,48.733333
26037880,Debraď,debrad,Košice - okolie,Košický,village,20.983333,48.65
26037881,Brusno,brusno,Banská Bystrica,Banskobystrický,village,19.381089,48.795378
26037882,Vršatské Podhradie,vrsatske podhradie,Ilava,Trenčiansky,village,18.15,49.066667
26037883,Pozdišovce,pozdisovce,Michalovce,Košický,village,21.85,48.733333
26037884,Folkušová,folkusova,Martin,Žilinský,hamlet,18.95,48.966667
26037885,Hronská Dúbrava,hronska dubrava,Žiar nad Hronom,Banskobystrický,village,18.993953,48.580854
26037886,Čremošné,cremosne,Turčianske Teplice,Žilinský,hamlet,18.9,48.85
26037887,Koš,kos,Prievidza,Trenčiansky,village,18.586242,48.73968
26037888,Širákov,sirakov,Veľký Krtíš,Banskobystrický,village,19.185481,48.14878
26037889,Babiná,babina,Zvolen,Banskobystrický,village,19.091083,48.434884
26037891,Ondavské Matiašovce,ondavske matiasovce,Vranov nad Topľou,Prešovský,village,21.747249,48.932851
26037892,Kvašov,kvasov,Púchov,Trenčiansky,village,18.227177,49.067231
26037893,Veľké Kršteňany,velke krstenany,Partizánske,Trenčiansky,village,18.413704,48.644687
26037894,Kleňany,klenany,Veľký Krtíš,Banskobystrický,village,19.073115,48.117645
26037896,Nová Dubnica,nova dubnica,Ilava,Trenčiansky,town,18.145837,48.940148
